SEASON,TEAM,HHI_LATE,HHI_ALL,FUNNEL,N_LATE_FGA,TOP_LATE_SHARE,PPC_LATE,N_LATE_CHANCES,PPC_EARLY,N_EARLY_CHANCES
2021,MIL,0.08574823413518376,0.09879715198347312,-0.013048917848289363,1357,0.14075165806927045,0.618049225159526,2194,0.8505545036516095,7394
2021,MIN,0.10704133675676364,0.10718652070812053,-0.00014518395135688922,1343,0.16679076693968728,0.5975011155734047,2241,0.8426578073089701,7525
2021,NOP,0.08979292078812856,0.08227537486251361,0.007517545925614946,1649,0.15949060036385687,0.6095785440613026,2610,0.8063246866802681,6862
2021,NYK,0.12078940091652454,0.11281754762846967,0.007971853288054873,1721,0.20801859384079024,0.5635500365230095,2738,0.8133414932680538,6536
2021,OKC,0.06973490376328641,0.07240193625942473,-0.0026670324961383246,1475,0.13288135593220338,0.5380815150267599,2429,0.7994847574066123,6987
2021,ORL,0.08279806724959349,0.08344824691695478,-0.000650179667361292,1469,0.1456773315180395,0.5743547726341663,2441,0.7880652547223812,6988
2021,PHI,0.1250409492025143,0.10785061433064623,0.017190334871868065,1768,0.23868778280542988,0.6333092485549133,2768,0.8432883750802826,6228
2021,PHX,0.09616371544187144,0.09869642990197966,-0.0025327144601082208,1472,0.19429347826086957,0.6781263429308122,2327,0.86310774835365,7137
2021,POR,0.061036815209537285,0.06074259743604893,0.0002942177734883561,1566,0.1251596424010217,0.5799676898222941,2476,0.800572655690766,6985
2021,SAC,0.09024325128671964,0.08070554684912448,0.009537704437595163,1352,0.15902366863905326,0.5623612960497115,2253,0.8217518451469155,7181
2021,SAS,0.09041143516701479,0.09014104684923105,0.0002703883177837402,1361,0.1520940484937546,0.5812785388127854,2190,0.8473181093998938,7532
2021,TOR,0.11766147519555993,0.10862849835253716,0.009032976843022775,1784,0.1889013452914798,0.610989010989011,2730,0.8264867269761234,6743
2021,UTA,0.1204832531425664,0.11102629332336311,0.00945695981920329,1618,0.18788627935723115,0.6630094043887147,2552,0.8502072232089994,6756
2021,WAS,0.08123273991849744,0.07826619412204996,0.0029665457964474784,1724,0.13979118329466358,0.6275659824046921,2728,0.8338672768878719,6555
